rgn_id,year,trend
1,2012,0.1941
1,2013,0.2074
1,2014,0.0858
1,2015,0.0226
1,2016,-0.0902
2,2012,0.1941
2,2013,0.2074
2,2014,0.0858
2,2015,0.0226
2,2016,-0.0902
3,2012,0.1941
3,2013,0.2074
3,2014,0.0858
3,2015,0.0226
3,2016,-0.0902
4,2012,0.1941
4,2013,0.2074
4,2014,0.0858
4,2015,0.0226
4,2016,-0.0902
5,2012,0.1941
5,2013,0.2074
5,2014,0.0858
5,2015,0.0226
5,2016,-0.0902
6,2012,0.1941
6,2013,0.2074
6,2014,0.0858
6,2015,0.0226
6,2016,-0.0902
7,2012,0.1941
7,2013,0.2074
7,2014,0.0858
7,2015,0.0226
7,2016,-0.0902
8,2012,0.1941
8,2013,0.2074
8,2014,0.0858
8,2015,0.0226
8,2016,-0.0902
9,2012,0.1941
9,2013,0.2074
9,2014,0.0858
9,2015,0.0226
9,2016,-0.0902
